species_code;order;family;family_common;family_code;genus;species;species_common;sex;type;linf_cm;winf_g;k;t0;tmax_yr;m
394;Perciformes;Moronidae;Temperate basses;487;Dicentrarchus;Dicentrarchus punctatus;Spotted seabass;unsexed;TL;40;707;0.156;NA;NA;NA
394;Perciformes;Moronidae;Temperate basses;487;Dicentrarchus;Dicentrarchus punctatus;Spotted seabass;unsexed;TL;103;14400;0.066;-1.31;NA;NA
355;Perciformes;Moronidae;Temperate basses;487;Morone;Morone americana;White perch;female;TL;52;1860;0.073;-1.52;NA;NA
355;Perciformes;Moronidae;Temperate basses;487;Morone;Morone americana;White perch;male;TL;35;488;0.131;-0.98;NA;NA
3308;Perciformes;Moronidae;Temperate basses;487;Morone;Morone chrysops;White bass;unsexed;TL;40.4;824;0.591;NA;NA;NA
3308;Perciformes;Moronidae;Temperate basses;487;Morone;Morone chrysops;White bass;unsexed;TL;46.2;1233;0.238;NA;NA;NA
3308;Perciformes;Moronidae;Temperate basses;487;Morone;Morone chrysops;White bass;female;TL;39.6;776;0.508;NA;NA;NA
3308;Perciformes;Moronidae;Temperate basses;487;Morone;Morone chrysops;White bass;female;TL;42.9;987;0.503;NA;NA;NA
3308;Perciformes;Moronidae;Temperate basses;487;Morone;Morone chrysops;White bass;unsexed;TL;48;1382;0.228;NA;NA;NA
3308;Perciformes;Moronidae;Temperate basses;487;Morone;Morone chrysops;White bass;unsexed;TL;39.2;753;0.729;NA;NA;NA
3308;Perciformes;Moronidae;Temperate basses;487;Morone;Morone chrysops;White bass;unsexed;TL;53.7;NA;0.272;-0.784;NA;0.42
3308;Perciformes;Moronidae;Temperate basses;487;Morone;Morone chrysops;White bass;male;TL;37.6;664;0.55;NA;NA;NA
3308;Perciformes;Moronidae;Temperate basses;487;Morone;Morone chrysops;White bass;unsexed;TL;45.1;1147;0.235;NA;NA;NA
3308;Perciformes;Moronidae;Temperate basses;487;Morone;Morone chrysops;White bass;male;TL;40.6;837;0.552;NA;NA;NA
3308;Perciformes;Moronidae;Temperate basses;487;Morone;Morone chrysops;White bass;unsexed;TL;35.7;569;0.454;NA;NA;NA
3308;Perciformes;Moronidae;Temperate basses;487;Morone;Morone chrysops;White bass;unsexed;TL;36.9;628;0.585;NA;NA;NA
3308;Perciformes;Moronidae;Temperate basses;487;Morone;Morone chrysops;White bass;unsexed;TL;37.5;659;0.456;NA;NA;NA
353;Perciformes;Moronidae;Temperate basses;487;Morone;Morone saxatilis;Striped bass;male;TL;76.3;5540;0.246;NA;NA;NA
353;Perciformes;Moronidae;Temperate basses;487;Morone;Morone saxatilis;Striped bass;male;NG;87.4;8580;0.22;NA;NA;NA
353;Perciformes;Moronidae;Temperate basses;487;Morone;Morone saxatilis;Striped bass;female;TL;139;35100;0.117;NA;NA;0.14
353;Perciformes;Moronidae;Temperate basses;487;Morone;Morone saxatilis;Striped bass;female;TL;123;23900;0.125;NA;NA;NA
353;Perciformes;Moronidae;Temperate basses;487;Morone;Morone saxatilis;Striped bass;female;NG;102;13200;0.2;NA;NA;NA
353;Perciformes;Moronidae;Temperate basses;487;Morone;Morone saxatilis;Striped bass;unsexed;TL;95.8;5440;0.188;NA;NA;NA
353;Perciformes;Moronidae;Temperate basses;487;Morone;Morone saxatilis;Striped bass;male;NG;95.5;11400;0.2;NA;NA;NA
353;Perciformes;Moronidae;Temperate basses;487;Morone;Morone saxatilis;Striped bass;female;NG;113;18300;0.16;NA;NA;NA
353;Perciformes;Moronidae;Temperate basses;487;Morone;Morone saxatilis;Striped bass;unsexed;TL;98.7;5930;0.158;-2.96;NA;0.15
353;Perciformes;Moronidae;Temperate basses;487;Morone;Morone saxatilis;Striped bass;male;TL;102;14100;0.274;NA;NA;NA
2499;Perciformes;Mugilidae;Mullets;359;Chelon;Chelon labrosus;Thichlip mullet;female;SL;70.34831;4210;0.121;NA;NA;NA
2499;Perciformes;Mugilidae;Mullets;359;Chelon;Chelon labrosus;Thichlip mullet;male;SL;70.34831;4500;0.12;NA;NA;NA
2499;Perciformes;Mugilidae;Mullets;359;Chelon;Chelon labrosus;Thichlip mullet;unsexed;TL;47.1;NA;0.188;-1.33;NA;NA
2499;Perciformes;Mugilidae;Mullets;359;Chelon;Chelon labrosus;Thichlip mullet;female;TL;57.4;NA;0.17;-0.51;NA;NA
2499;Perciformes;Mugilidae;Mullets;359;Chelon;Chelon labrosus;Thichlip mullet;mixed;SL;43.26966;NA;0.207;-0.495;NA;NA
2499;Perciformes;Mugilidae;Mullets;359;Chelon;Chelon labrosus;Thichlip mullet;unsexed;NG;46.6;NA;0.29;NA;NA;NA
2499;Perciformes;Mugilidae;Mullets;359;Chelon;Chelon labrosus;Thichlip mullet;female;SL;40.23595;NA;0.32;-0.209;NA;NA
2499;Perciformes;Mugilidae;Mullets;359;Chelon;Chelon labrosus;Thichlip mullet;unsexed;TL;44.1;NA;0.282;-0.86;NA;NA
2499;Perciformes;Mugilidae;Mullets;359;Chelon;Chelon labrosus;Thichlip mullet;male;SL;39.44944;NA;0.326;-0.242;NA;NA
2499;Perciformes;Mugilidae;Mullets;359;Chelon;Chelon labrosus;Thichlip mullet;unsexed;FL;54.55555;752;0.22;NA;NA;0.29
4816;Perciformes;Mugilidae;Mullets;359;Chelon;Chelon macrolepis;NA;unsexed;TL;72.3;NA;0.097;NA;NA;0.56
13461;Perciformes;Mugilidae;Mullets;359;Liza;Liza abu;NA;female;FL;21.2;125;0.304;-2.51;NA;NA
13461;Perciformes;Mugilidae;Mullets;359;Liza;Liza abu;NA;male;FL;20.7;107;0.513;-0.855;NA;NA
1735;Perciformes;Mugilidae;Mullets;359;Liza;Liza aurata;NA;unsexed;TL;34.5;842;0.366;NA;NA;NA
1735;Perciformes;Mugilidae;Mullets;359;Liza;Liza aurata;NA;unsexed;TL;24.3;286;0.63;NA;NA;0.43
1735;Perciformes;Mugilidae;Mullets;359;Liza;Liza aurata;NA;female;TL;68.8;5080;0.14;NA;NA;NA
1735;Perciformes;Mugilidae;Mullets;359;Liza;Liza aurata;NA;unsexed;FL;41.95652;1180;0.59;NA;NA;0.64
1735;Perciformes;Mugilidae;Mullets;359;Liza;Liza aurata;NA;mixed;SL;21.41444;NA;0.555;-0.457;NA;NA
1735;Perciformes;Mugilidae;Mullets;359;Liza;Liza aurata;NA;unsexed;TL;54.1;3250;0.199;NA;NA;NA
1735;Perciformes;Mugilidae;Mullets;359;Liza;Liza aurata;NA;unsexed;TL;66;5890;0.169;NA;NA;NA
1735;Perciformes;Mugilidae;Mullets;359;Liza;Liza aurata;NA;male;TL;57.7;3940;0.16;NA;NA;NA
1735;Perciformes;Mugilidae;Mullets;359;Liza;Liza aurata;NA;unsexed;TL;53.7;3170;0.341;NA;NA;NA
9918;Perciformes;Mugilidae;Mullets;359;Liza;Liza grandisquamis;NA;unsexed;TL;55.2;1230;0.186;NA;NA;NA
4668;Perciformes;Mugilidae;Mullets;359;Liza;Liza parsia;NA;unsexed;;30.7;NA;0.32;NA;NA;NA
4583;Perciformes;Mugilidae;Mullets;359;Liza;Liza ramado;NA;female;SL;61.43791;1440;0.15;NA;NA;0.34
4583;Perciformes;Mugilidae;Mullets;359;Liza;Liza ramado;NA;unsexed;FL;55.06913;1200;0.32;NA;NA;0.35
4583;Perciformes;Mugilidae;Mullets;359;Liza;Liza ramado;NA;male;SL;41.30719;451;0.33;NA;NA;0.5
4583;Perciformes;Mugilidae;Mullets;359;Liza;Liza ramado;NA;female;TL;40.5;944;0.31;-0.23;NA;NA
4583;Perciformes;Mugilidae;Mullets;359;Liza;Liza ramado;NA;male;TL;31.6;451;0.45;-0.4;NA;NA
4583;Perciformes;Mugilidae;Mullets;359;Liza;Liza ramado;NA;male;SL;43.79085;NA;0.352;-0.341;NA;NA
4583;Perciformes;Mugilidae;Mullets;359;Liza;Liza ramado;NA;female;SL;60;NA;0.175;-0.983;NA;NA
1736;Perciformes;Mugilidae;Mullets;359;Liza;Liza saliens;NA;male;SL;33.79747;NA;0.324;-0.343;NA;NA
1736;Perciformes;Mugilidae;Mullets;359;Liza;Liza saliens;NA;male;TL;36.5;720;0.288;-1.23;NA;NA
1736;Perciformes;Mugilidae;Mullets;359;Liza;Liza saliens;NA;female;TL;41.9;882;0.195;-1.9;NA;NA
1736;Perciformes;Mugilidae;Mullets;359;Liza;Liza saliens;NA;female;SL;37.21519;NA;0.278;-0.409;NA;NA
1736;Perciformes;Mugilidae;Mullets;359;Liza;Liza saliens;NA;mixed;SL;29.36709;NA;0.243;-0.213;NA;NA
1736;Perciformes;Mugilidae;Mullets;359;Liza;Liza saliens;NA;unsexed;TL;34.3;968;0.208;-0.48;NA;NA
1736;Perciformes;Mugilidae;Mullets;359;Liza;Liza saliens;NA;unsexed;FL;44.77273;1470;0.34;NA;NA;0.34
1736;Perciformes;Mugilidae;Mullets;359;Liza;Liza saliens;NA;female;TL;66.3;3130;0.1;NA;NA;NA
1736;Perciformes;Mugilidae;Mullets;359;Liza;Liza saliens;NA;male;TL;45.3;1280;0.17;NA;NA;NA
4819;Perciformes;Mugilidae;Mullets;359;Liza;Liza subviridis;NA;unsexed;TL;36.5;NA;0.63;NA;NA;NA
4819;Perciformes;Mugilidae;Mullets;359;Liza;Liza subviridis;NA;unsexed;TL;58.1;NA;0.153;NA;NA;0.7
4820;Perciformes;Mugilidae;Mullets;359;Liza;Liza tade;NA;unsexed;TL;51.5;NA;0.173;NA;NA;0.51
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;unsexed;FL;58.19;1250;0.27;NA;NA;0.17
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;female;TL;54.6;1953;0.2;NA;NA;NA
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;unsexed;TL;89.7;6320;0.094;NA;NA;0.51
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;male;TL;49.8;2450;0.393;0.05;NA;0.31
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;male;TL;40;768;0.367;-0.48;NA;NA
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;male;FL;39.38;685;0.47;NA;NA;NA
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;unsexed;NG;48.5;1030;0.31;NA;NA;NA
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;male;TL;48.6;1377;0.29;NA;NA;NA
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;unsexed;TL;65;NA;0.271;-0.15;NA;NA
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;unsexed;TL;105;13890;0.11;NA;NA;NA
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;female;FL;44.11;936;0.45;NA;NA;NA
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;unsexed;;140;NA;0.15;NA;NA;NA
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;female;TL;42.2;902;0.327;-0.7;NA;NA
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;female;TL;59.3;417;0.301;-0.12;NA;0.31
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;unsexed;TL;71.5;4386;0.254;NA;NA;NA
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;female;TL;41.8;664;0.47;NA;NA;NA
785;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil cephalus;Striped mullet;male;TL;41.8;664;0.47;NA;NA;NA
1086;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil curema;White mullet;unsexed;FL;37.97778;558;1.728;NA;NA;NA
1086;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil curema;White mullet;unsexed;FL;43.75556;NA;0.68;NA;NA;NA
1091;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil gyrans;Fantail mullet;unsexed;FL;NA;NA;0.13;-3.4;NA;NA
1088;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil hospes;NA;unsexed;FL;34.82759;NA;0.28;-0.37;NA;NA
1088;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil hospes;NA;unsexed;FL;50.57471;NA;0.43;-0.34;NA;NA
1090;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil liza;Liza;unsexed;FL;76.42696;NA;0.24;NA;NA;NA
1090;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil liza;Liza;unsexed;FL;99.68539;NA;0.11;NA;NA;NA
4791;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil soiuy;NA;female;TL;97.3;8903;0.136;-1.25;NA;NA
4791;Perciformes;Mugilidae;Mullets;359;Mugil;Mugil soiuy;NA;male;TL;67.9;2919;0.231;-1.436;NA;NA
4817;Perciformes;Mugilidae;Mullets;359;Valamugil;Valamugil buchanani;Bluetail mullet;unsexed;TL;58.6;NA;0.158;NA;NA;0.65
4700;Perciformes;Mugilidae;Mullets;359;Valamugil;Valamugil cunnesius;NA;unsexed;TL;30;NA;0.337;NA;NA;1.04
4700;Perciformes;Mugilidae;Mullets;359;Valamugil;Valamugil cunnesius;NA;unsexed;;29.2;NA;0.31;NA;NA;NA
5983;Perciformes;Mullidae;Goatfishes;332;Mulloidichthys;Mulloidichthys flavolineatus;Yellowstripe goatfish;unsexed;TL;26.2;NA;0.9;NA;NA;NA
5983;Perciformes;Mullidae;Goatfishes;332;Mulloidichthys;Mulloidichthys flavolineatus;Yellowstripe goatfish;unsexed;SL;34.05667;NA;0.269;NA;NA;NA
5983;Perciformes;Mullidae;Goatfishes;332;Mulloidichthys;Mulloidichthys flavolineatus;Yellowstripe goatfish;male;TL;31.7;NA;0.213;NA;NA;NA
5983;Perciformes;Mullidae;Goatfishes;332;Mulloidichthys;Mulloidichthys flavolineatus;Yellowstripe goatfish;female;TL;35;NA;0.16;NA;NA;NA
1092;Perciformes;Mullidae;Goatfishes;332;Mulloidichthys;Mulloidichthys martinicus;Yellow goatfish;female;FL;33.3;516;0.4;NA;NA;1.7
1092;Perciformes;Mullidae;Goatfishes;332;Mulloidichthys;Mulloidichthys martinicus;Yellow goatfish;male;FL;32.2;363;0.4;NA;NA;1.7
5984;Perciformes;Mullidae;Goatfishes;332;Mulloidichthys;Mulloidichthys vanicolensis;Yellowfin goatfish;male;TL;32.8;NA;0.199;NA;NA;NA
5984;Perciformes;Mullidae;Goatfishes;332;Mulloidichthys;Mulloidichthys vanicolensis;Yellowfin goatfish;female;TL;36.3;NA;0.97;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;unsexed;;22.5;178;0.22;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;male;TL;21.5;82.2;0.271;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;unsexed;;24;249;0.258;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;female;FL;37.38636;575;0.11;-2.92;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;unsexed;;17.8;53.9;0.192;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;female;FL;28.97727;262;0.214;-2.133;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;male;FL;25.79546;183;0.25;-1.134;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;male;FL;28.06818;237;0.15;-3.21;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;unsexed;;20;75.1;0.821;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;unsexed;;24;249;0.449;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;female;NG;23.1;193;0.51;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;unsexed;TL;27.6;167;0.154;-2.64;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;female;;24.5;176;0.6;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;male;NG;18.5;137;0.63;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;mixed;TL;23.5;106;0.51;-0.86;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;unsexed;;20.5;80.6;0.403;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;unsexed;;19;64.9002;0.586;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;male;;24.7;271;0.15;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;female;TL;28.6;185;0.152;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;unsexed;;28.3;408;0.167;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;unsexed;;27.5;374;0.5;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;unsexed;TL;24;112;0.2;NA;NA;0.43
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;male;SL;18.85417;128;0.497;-0.18;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;mixed;FL;28.86364;259;0.211;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;mixed;TL;24.5;119;0.135;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;unsexed;NG;24.8;240;0.29;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;male;;22.5;133;0.56;NA;NA;NA
790;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus barbatus;Striped goatfish;female;SL;21.35417;188;0.5;-0.04;NA;NA
1327;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus surmuletus;Red mullet;female;TL;33.4;NA;0.43;NA;NA;NA
1327;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus surmuletus;Red mullet;male;FL;24.7191;NA;0.267;-1.456;NA;NA
1327;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus surmuletus;Red mullet;male;TL;28.5;NA;0.53;NA;NA;NA
1327;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus surmuletus;Red mullet;female;FL;27.86517;NA;0.262;-1.583;NA;NA
1327;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus surmuletus;Red mullet;male;SL;24.03529;NA;0.49;-0.02;NA;NA
1327;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus surmuletus;Red mullet;unsexed;TL;27.6;144;0.27;NA;8;0.39
1327;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus surmuletus;Red mullet;unsexed;TL;27.5;244.9;0.45;NA;NA;0.43
1327;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus surmuletus;Red mullet;female;FL;46.4045;NA;0.1;-2.796;NA;NA
1327;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus surmuletus;Red mullet;male;FL;42.69663;NA;0.104;-2.756;NA;NA
1327;Perciformes;Mullidae;Goatfishes;332;Mullus;Mullus surmuletus;Red mullet;female;SL;26.27059;NA;0.51;-0.11;NA;NA
5987;Perciformes;Mullidae;Goatfishes;332;Parupeneus;Parupeneus barberinus;NA;male;TL;32.8;NA;0.225;-0.73;NA;NA
5987;Perciformes;Mullidae;Goatfishes;332;Parupeneus;Parupeneus barberinus;NA;female;TL;32.7;NA;0.206;-0.82;NA;NA
5987;Perciformes;Mullidae;Goatfishes;332;Parupeneus;Parupeneus barberinus;NA;unsexed;TL;35.2;NA;1.2;NA;NA;NA
10994;Perciformes;Mullidae;Goatfishes;332;Parupeneus;Parupeneus forsskali;Red Sea goatfish;unsexed;TL;27;NA;1.2;NA;NA;NA
5991;Perciformes;Mullidae;Goatfishes;332;Parupeneus;Parupeneus heptacanthus;NA;unsexed;TL;26.8;514;0.4;NA;NA;NA
7878;Perciformes;Mullidae;Goatfishes;332;Parupeneus;Parupeneus macronema;Longbarbeled goatfish;unsexed;TL;29.5;NA;1.5;NA;NA;NA
1094;Perciformes;Mullidae;Goatfishes;332;Pseudupeneus;Pseudupeneus maculatus;Spotted goatfish;male;FL;29.2;362;0.7;NA;NA;1.89
1094;Perciformes;Mullidae;Goatfishes;332;Pseudupeneus;Pseudupeneus maculatus;Spotted goatfish;female;FL;27;256;0.35;NA;NA;NA
453;Perciformes;Mullidae;Goatfishes;332;Pseudupeneus;Pseudupeneus prayensis;West African goatfish;unsexed;TL;31.7;637;0.53;NA;NA;NA
7879;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus japonicus;NA;unsexed;TL;15.6;67.9;0.66;NA;NA;NA
4444;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus moluccensis;NA;unsexed;FL;24.73118;NA;0.97;NA;NA;NA
4444;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus moluccensis;NA;unsexed;FL;27.09678;248.4;1.3;NA;NA;NA
4444;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus moluccensis;NA;unsexed;FL;26.45161;NA;0.95;NA;NA;NA
4444;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus moluccensis;NA;unsexed;TL;16.6;111;0.68;NA;NA;NA
4444;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus moluccensis;NA;unsexed;FL;21.50538;NA;0.93;NA;NA;NA
4444;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus moluccensis;NA;unsexed;FL;25.9;276;0.65;NA;NA;0.87
4444;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus moluccensis;NA;unsexed;FL;24.19355;NA;1.1;NA;NA;NA
4445;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus sulphureus;NA;unsexed;TL;19.9;121;0.875;NA;NA;NA
4445;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus sulphureus;NA;unsexed;FL;21.926;155;0.96;NA;NA;NA
4445;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus sulphureus;NA;unsexed;TL;17.5;79.9;0.9;NA;NA;NA
4445;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus sulphureus;NA;unsexed;FL;21.401;191;1.3;NA;NA;NA
4445;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus sulphureus;NA;unsexed;NG;23.5;327;0.81;NA;NA;NA
4445;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus sulphureus;NA;unsexed;FL;18.8;128;1.32;NA;NA;1.99
4445;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus sulphureus;NA;unsexed;FL;20.666;171;1.25;NA;NA;NA
4445;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus sulphureus;NA;unsexed;FL;25.601;327;1.3;NA;NA;NA
4445;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus sulphureus;NA;unsexed;TL;16.5;66.1;0.78;NA;NA;NA
4445;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus sulphureus;NA;unsexed;TL;15.3;51.9;1.05;NA;NA;NA
4445;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus sulphureus;NA;unsexed;FL;24.761;212;0.98;NA;NA;NA
4445;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus sulphureus;NA;unsexed;FL;20.666;146;0.55;NA;NA;NA
4445;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus sulphureus;NA;unsexed;TL;15.8;57.5;1.74;NA;NA;NA
4445;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus sulphureus;NA;unsexed;TL;23;192;1.1;NA;NA;NA
4445;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus sulphureus;NA;unsexed;FL;21.401;191;1.2;NA;NA;NA
5443;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus tragula;Blackstriped goatfish;unsexed;TL;18.2;45.6;1.04;NA;NA;NA
4821;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus vittatus;Bandedtail goatfish;mixed;TL;21.4;NA;0.63;NA;NA;NA
4821;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus vittatus;Bandedtail goatfish;unsexed;TL;20.2;178;0.53;NA;NA;NA
4821;Perciformes;Mullidae;Goatfishes;332;Upeneus;Upeneus vittatus;Bandedtail goatfish;unsexed;TL;24.5;NA;0.71;NA;NA;NA
10318;Perciformes;Nandidae;Asian leaffishes;346;Pristolepis;Pristolepis fasciata;Malayan leaffish;unsexed;TL;32;NA;0.44;NA;NA;NA
4564;Perciformes;Nemipteridae;Threadfin breams, Whiptail breams;324;Nemipterus;Nemipterus bathybius;NA;unsexed;FL;28.60465;NA;0.57;NA;NA;NA
4564;Perciformes;Nemipteridae;Threadfin breams, Whiptail breams;324;Nemipterus;Nemipterus bathybius;NA;male;TL;30.2;NA;0.324;-0.8;NA;NA
4564;Perciformes;Nemipteridae;Threadfin breams, Whiptail breams;324;Nemipterus;Nemipterus bathybius;NA;unsexed;TL;20.3;199;0.4;NA;NA;NA
4564;Perciformes;Nemipteridae;Threadfin breams, Whiptail breams;324;Nemipterus;Nemipterus bathybius;NA;unsexed;FL;32.55814;382.1;0.4;NA;NA;NA
5851;Perciformes;Nemipteridae;Threadfin breams, Whiptail breams;324;Nemipterus;Nemipterus bipunctatus;NA;unsexed;TL;26.4;453;0.42;NA;NA;NA
5851;Perciformes;Nemipteridae;Threadfin breams, Whiptail breams;324;Nemipterus;Nemipterus bipunctatus;NA;unsexed;TL;25;NA;0.4;NA;NA;NA
5851;Perciformes;Nemipteridae;Threadfin breams, Whiptail breams;324;Nemipterus;Nemipterus bipunctatus;NA;unsexed;TL;28.9;240;0.703;NA;NA;1.62
5851;Perciformes;Nemipteridae;Threadfin breams, Whiptail breams;324;Nemipterus;Nemipterus bipunctatus;NA;unsexed;TL;31;300;0.437;NA;NA;1.12
5843;Perciformes;Nemipteridae;Threadfin breams, Whiptail breams;324;Nemipterus;Nemipterus furcosus;NA;unsexed;NG;26.7;NA;0.45;NA;NA;NA
5843;Perciformes;Nemipteridae;Threadfin breams, Whiptail breams;324;Nemipterus;Nemipterus furcosus;NA;unsexed;FL;48.7716;NA;0.25;NA;NA;NA
4565;Perciformes;Nemipteridae;Threadfin breams, Whiptail breams;324;Nemipterus;Nemipterus hexodon;NA;unsexed;TL;24.5;NA;0.6;NA;NA;NA
4565;Perciformes;Nemipteridae;Threadfin breams, Whiptail breams;324;Nemipterus;Nemipterus hexodon;NA;unsexed;TL;27.8;215;0.511;NA;NA;0.88
4565;Perciformes;Nemipteridae;Threadfin breams, Whiptail breams;324;Nemipterus;Nemipterus hexodon;NA;unsexed;NG;25.51;NA;0.476;NA;NA;NA
